fingerprints,отпечатки пальцев,The detective found **fingerprints** on the door handle that matched the suspect.,4,basic
goddess,богиня,Athena was the **goddess** of wisdom in ancient Greek mythology.,4,school
chin,подбородок,He scratched his **chin** thoughtfully before giving his final answer.,2,basic
anxious,тревожный,She felt **anxious** waiting for her exam results to arrive.,3,school
colors,цвета,The autumn leaves turned brilliant **colors** of red orange and gold.,1,nature
promises,обещания,Politicians often make **promises** during campaigns that they never keep.,3,politics
explained,объяснил,The doctor **explained** the procedure clearly before asking for consent.,3,doctor
appearance,внешность,A professional **appearance** is important when meeting clients for the first time.,3,work
musical,мюзикл,We booked tickets to see a **musical** on Broadway during our trip to New York.,3,leisure
sends,отправляет,The system automatically **sends** a confirmation email after each booking.,3,internet
ultimate,конечный,The **ultimate** goal of the training programme is to qualify for the championship.,4,sports
communication,общение,Good **communication** between departments prevents most workplace misunderstandings.,3,work
structure,структура,The report lacked clear **structure** and was difficult to follow.,3,school
paperwork,бумажная работа,Applying for a visa involves a lot of tedious **paperwork**.,3,airport
obsessed,одержимый,He became completely **obsessed** with tracking every calorie he ate.,3,health
actors,актёры,The **actors** rehearsed their lines every day for three weeks before opening night.,3,leisure
magical,волшебный,The first snowfall of winter always feels somehow **magical** to me.,3,basic
colleagues,коллеги,She stayed late to help her **colleagues** finish the quarterly report.,3,work
admire,восхищаться,I truly **admire** people who manage to stay calm under pressure.,3,basic
madness,безумие,Driving through that city during rush hour is absolute **madness**.,3,driving
roads,дороги,The mountain **roads** are narrow and dangerous in icy conditions.,3,driving
entry,вход,Please use the side **entry** if the main door is locked after hours.,2,basic
burden,бремя,Caring for an elderly parent alone can be an enormous **burden**.,4,family
racing,гонки,He grew up watching **racing** with his father every Sunday afternoon.,3,sports
manner,манера,She spoke in a calm and professional **manner** throughout the negotiation.,3,work
freezing,замерзающий,The pipes burst because the temperature dropped to **freezing** overnight.,3,home
bits,кусочки,She cut the chicken into small **bits** before adding it to the stew.,2,kitchen
visited,посетил,We **visited** three museums and a gallery during our weekend in Madrid.,2,leisure
cinema,кинотеатр,Let's meet at the **cinema** at seven and grab dinner afterwards.,1,leisure
fond,привязанный,He is very **fond** of his old neighbourhood and goes back every summer.,3,basic
