lookbook,лукбук,The brand released a stunning autumn **lookbook** on its website.,4,shopping
overpay,переплатить,Don't **overpay** for a name brand when the generic is just as good.,3,shopping
overcharge,завысить цену,The waiter tried to **overcharge** us but we caught the mistake.,3,shopping
shrinkage,потери от краж и усушки,The store manager blamed **shrinkage** for the drop in monthly profits.,5,shopping
perishable,скоропортящийся,**Perishable** items like dairy and meat must be refrigerated at all times.,4,shopping
flagship,флагманский,The brand's **flagship** store on Fifth Avenue spans five floors.,4,shopping
upsell,предлагать товар подороже,The salesperson tried to **upsell** me a more expensive phone model.,4,shopping
sustainable,экологичный,More shoppers choose **sustainable** products to reduce their carbon footprint.,3,shopping
fairtrade,справедливая торговля,She always buys **fairtrade** coffee to support farmers directly.,4,shopping
recyclable,пригодный для переработки,The packaging is made from fully **recyclable** materials.,3,shopping
biodegradable,биоразлагаемый,The market switched to **biodegradable** bags to cut plastic waste.,4,shopping
shopaholic,шопоголик,My sister is a true **shopaholic** who buys things she never uses.,4,shopping
trade-in,обмен старого товара на новый,"The phone shop offers a **trade-in** deal, so you get credit for your old handset.",4,shopping
open-box,вскрытая упаковка,The **open-box** television was thirty percent cheaper and worked perfectly.,4,shopping
superstore,супермаркет,The new **superstore** on the edge of town sells everything from food to furniture.,3,shopping
dealership,автосалон,We spent the afternoon at a car **dealership** comparing different models.,3,shopping
bookstore,книжный магазин,She could spend hours browsing the shelves of a good **bookstore**.,2,shopping
seller,продавец,The online **seller** had a five-star rating and hundreds of positive reviews.,2,shopping
edition,издание,"This is a limited **edition** sneaker, so only five hundred pairs were made.",3,shopping
imported,импортный,The shop specialises in **imported** cheese from France and Italy.,3,shopping
slogan,слоган,The brand's catchy **slogan** made it instantly recognizable.,4,shopping
subscription,подписка,A monthly **subscription** gives you free delivery on all orders.,3,shopping
artisan,мастер,The **artisan** bread at the market is baked fresh every morning.,3,shopping
handcrafted,изготовленный вручную,Each **handcrafted** leather wallet is unique and takes three hours to make.,4,shopping
variety,ассортимент,The new supermarket offers a wider **variety** of imported goods.,2,shopping
selection,выбор,The shoe shop has an impressive **selection** of sizes and styles.,2,shopping
assortment,набор,The gift box contained an **assortment** of chocolates and teas.,4,shopping
certified,сертифицированный,Buy only **certified** electronics to ensure they meet safety standards.,3,shopping
reconditioned,восстановленный,The **reconditioned** washing machine came with a six-month guarantee.,5,shopping
generic,непатентованный,The **generic** version of the medicine costs half the price.,4,shopping
signage,вывески,Clear **signage** helped shoppers find every department in the new store.,4,shopping
brand-new,совершенно новый,He insisted on buying a **brand-new** car rather than a used one.,2,shopping
giftcard,подарочная карта,She bought a **giftcard** so her nephew could choose his own gift.,3,shopping
loyalty card,карта лояльности,Scan your **loyalty card** every time you shop to earn bonus points.,2,shopping
price-match,совпадение цен,The electronics store offers a **price-match** guarantee on any product.,4,shopping
store credit,кредит магазина,Since there was no receipt the manager offered **store credit** instead.,3,shopping
pre-owned,подержанный,The **pre-owned** camera is in excellent condition and costs half the price.,3,shopping
floor model,демонстрационный образец,The **floor model** sofa was sold at a big discount on the last day.,4,shopping
pamphlet,буклет,A small **pamphlet** explained all the membership benefits at the front desk.,4,shopping
leaflet,листовка,A volunteer handed out a **leaflet** advertising the weekend market.,3,shopping
tagline,девиз,The brand's new **tagline** appeared on every bag and receipt.,4,shopping
