abuse,злоупотребление,The report revealed widespread **abuse** of power within the department.,5,politics
abuse,злоупотреблять,Doctors warned him not to **abuse** painkillers after the surgery.,4,doctor
relatives,родственники,All our **relatives** gathered at grandma's house for the holiday dinner.,2,family
survival,выживание,The hikers took a course in **survival** skills before their expedition.,4,nature
connect,соединить,Please **connect** the cable to the back of the router to get Wi-Fi.,2,internet
elder,старший,The **elder** brother looked after his siblings while their parents worked.,2,family
beard,борода,He grew a **beard** over the winter and shaved it off in spring.,2,basic
admiral,адмирал,The **admiral** addressed the crew before the fleet set sail.,4,basic
areas,районы,The city invested in improving infrastructure in the poorer **areas**.,3,politics
disturb,беспокоить,"Please do not **disturb** me during the meeting — it lasts one hour.",2,work
pro,профессионал,Even a **pro** makes mistakes when learning a completely new skill.,3,sports
maintain,поддерживать,It is hard to **maintain** a healthy diet when you travel for work.,3,health
solved,решённый,The engineer **solved** the bug within two hours of examining the code.,3,internet
possession,владение,The antique vase had been in the family's **possession** for generations.,4,basic
sang,пел,The children **sang** a cheerful song around the campfire at night.,2,leisure
plates,тарелки,Could you clear the **plates** from the table before we bring dessert?,1,kitchen
shoulders,плечи,She carried a heavy backpack on her **shoulders** all day at school.,2,basic
recorded,записанный,The witness's statement was **recorded** and submitted to the court.,4,basic
upper,верхний,Please put your carry-on bag in the **upper** compartment above your seat.,2,airport
counts,считает,Every vote **counts** in a close election — make sure you register.,3,politics
hostage,заложник,The negotiators worked for hours to secure the release of the **hostage**.,5,basic
fifteen,пятнадцать,We need to leave in **fifteen** minutes if we want to catch the train.,1,basic
visitors,посетители,The museum welcomes over a million **visitors** every year.,3,hotel
insult,оскорбление,Calling someone lazy without reason is a serious **insult**.,3,basic
cities,города,Large **cities** often struggle with traffic congestion and housing costs.,3,basic
causing,вызывающий,The roadwork is **causing** major delays for drivers this morning.,3,driving
critical,критический,Getting enough sleep is **critical** for recovery after surgery.,4,health
critical,критикующий,The review was highly **critical** of the director's storytelling choices.,4,leisure
creating,создавать,The design team spent a week **creating** a new logo for the brand.,3,work
crane,кран,The construction crew used a huge **crane** to lift steel beams into place.,3,basic
enormous,огромный,The concert hall had an **enormous** stage that could fit a full orchestra.,3,leisure
praise,хвалить,The coach made sure to **praise** every player after the hard training session.,3,sports
fights,драки,There were several **fights** in the stands during the football match.,3,sports
sins,грехи,The priest encouraged people to confess their **sins** before the holiday.,4,basic
happily,счастливо,The kids played **happily** in the garden all afternoon without a screen.,2,family
