staff meal,еда для персонала,Before service begins the whole kitchen team sits down for a quick **staff meal** together.,4,restaurant
food truck,фудтрак,A popular Korean **food truck** parks outside the office building every Friday.,3,restaurant
pop-up,временное заведение,A well-known chef opened a **pop-up** restaurant in the art gallery for a weekend.,4,restaurant
sushi bar,суши-бар,We sat at the **sushi bar** and watched the chef prepare rolls right in front of us.,3,restaurant
service charge,сервисный сбор,"A ten percent **service charge** was already included in the bill, as the menu stated.",4,restaurant
cash only,только наличные,"The owner apologised: the café is **cash only** because the card reader is broken.",3,restaurant
go Dutch,платить каждый за себя,"Since it was an informal dinner with colleagues, we decided to **go Dutch** and split evenly.",4,restaurant
split the bill,разделить счёт,"Four of us ate together, so we asked the waiter to **split the bill** four ways.",3,restaurant
dietary restriction,пищевые ограничения,Please inform us of any **dietary restriction** so the kitchen can accommodate your needs.,3,restaurant
seating,рассадка,The **seating** arrangement was flexible and could be adjusted for large groups.,3,restaurant
table for two,столик на двоих,I called ahead and booked a **table for two** by the window for seven o'clock.,2,restaurant
walk-up,без записи,The restaurant takes no reservations and operates on a **walk-up** basis only.,3,restaurant
on the house,за счёт заведения,"The owner sent over a dessert **on the house** to celebrate our anniversary dinner.",3,restaurant
leftovers,остатки,She boxed up her **leftovers** and enjoyed the pasta for lunch the next day.,2,restaurant
takeout,еда навынос,"Since the restaurant was full, we ordered **takeout** and ate in the park.",2,restaurant
curbside pickup,самовывоз,The restaurant added a **curbside pickup** option so customers could collect orders from their car.,4,restaurant
dine-in,ужин в ресторане,The chef's special is only available for **dine-in** guests at the restaurant.,3,restaurant
two-for-one,два по цене одного,The café runs a **two-for-one** deal on cocktails every Tuesday evening.,3,restaurant
happy hour,счастливый час,During **happy hour** all cocktails are half price at this bar.,3,restaurant
prix fixe,фиксированное меню,The chef designed a seasonal **prix fixe** menu with five carefully paired courses.,5,restaurant
à la carte,блюда на выбор,We preferred to order **à la carte** rather than choosing the fixed-price set menu.,5,restaurant
breadbasket,хлебная корзина,The waiter brought a warm **breadbasket** with olive oil and butter right away.,3,restaurant
amuse-bouche,амюз-буш,The kitchen sent out an **amuse-bouche** of cucumber mousse as a welcome bite.,5,restaurant
mise en place,всё на своём месте,Good chefs rely on thorough **mise en place** before service to ensure smooth cooking.,5,restaurant
front of house,зал обслуживания,She manages the entire **front of house** team and makes sure guests feel welcome.,5,restaurant
back of house,кухня,The **back of house** staff work tirelessly behind the scenes to prepare every dish.,5,restaurant
sous chef,су-шеф,The **sous chef** stepped in to run the kitchen while the head chef was away.,5,restaurant
head chef,шеф-повар,The **head chef** created a new spring menu featuring only local seasonal ingredients.,4,restaurant
line cook,повар на линии,Every **line cook** had a specific station and knew exactly what to prepare.,4,restaurant
prep cook,повар на заготовке,The **prep cook** spent the morning chopping vegetables and portioning meat.,4,restaurant
pastry chef,кондитер,The talented **pastry chef** created desserts that looked like miniature works of art.,4,restaurant
jus,мясной сок,The beef was served with a rich **jus** made from the roasting pan drippings.,5,restaurant
reduction,соус из уварённого бульона,The chef finished the dish with a balsamic **reduction** drizzled across the plate.,5,restaurant
infused,настоянный,The oil was **infused** with rosemary and garlic for extra flavour.,4,restaurant
vinaigrette,винегрет,The house **vinaigrette** was a bright mix of Dijon mustard and red wine vinegar.,4,restaurant
crust,корочка,The parmesan **crust** on the baked chicken was golden and wonderfully crunchy.,3,restaurant
seasonal,сезонный,The menu changes monthly to reflect only the finest **seasonal** ingredients available.,3,restaurant
locally sourced,местного производства,"The chef proudly uses **locally sourced** produce, supporting nearby farms whenever possible.",4,restaurant
farm-to-table,из фермы на стол,The restaurant's **farm-to-table** philosophy means everything is harvested within fifty kilometres.,5,restaurant
al dente,аль денте,Italian cooks always insist that pasta must be cooked **al dente** to have the right bite.,4,restaurant
medium rare,с кровью,He ordered his ribeye **medium rare** so that the centre stayed pink and juicy.,3,restaurant
well done,хорошо прожаренный,She prefers her steak **well done** with no pink visible anywhere in the meat.,2,restaurant
finger food,закуска руками,The cocktail party was catered with elegant **finger food** that guests could eat standing up.,3,restaurant
tapas,тапас,We shared several small plates of **tapas** while sipping cold Spanish wine.,3,restaurant
sharing plate,общее блюдо,"Rather than individual orders, we chose a few **sharing plates** for the whole table.",3,restaurant
