crockpot,мультиварка,"Before work, throw everything into the **crockpot** for dinner tonight.",4,kitchen
microwavable,пригодный для микроволновки,"Buy **microwavable** containers for the office, they save so much time.",4,kitchen
ovenproof,жаропрочный,Use only **ovenproof** dishes when baking at high temperatures.,4,kitchen
sprig,веточка,Garnish the cocktail with a fresh **sprig** of mint leaves.,4,kitchen
cob,початок,Grilled corn on the **cob** with butter tastes like summer itself.,3,kitchen
pod,стручок,Split the vanilla **pod** lengthwise and scrape out the seeds.,4,kitchen
strip,полоска,Cut the bacon into a thin **strip** before frying it.,2,kitchen
slab,кусок,Carve off a thick **slab** of prime rib for each guest.,4,kitchen
hunk,большой кусок,Tear off a **hunk** of crusty bread to dip in the sauce.,4,kitchen
parboil,предварительно отварить,**Parboil** the potatoes for ten minutes before you roast them.,5,kitchen
render,вытапливать,**Render** the bacon fat slowly over very low heat.,5,kitchen
emulsify,эмульгировать,Slowly whisk in olive oil to **emulsify** the vinaigrette properly.,5,kitchen
macerate,вымачивать,**Macerate** the strawberries in sugar for about twenty minutes.,5,kitchen
brine,рассол,Soak the pickles in salty **brine** with garlic and dill.,4,kitchen
smoker,коптильня,Dad built a wooden **smoker** in the backyard last summer.,4,kitchen
mortar,ступка,Crush the spices in a stone **mortar** to release their aroma.,4,kitchen
rotisserie,вертел,A **rotisserie** chicken from the supermarket saves busy weeknight dinners.,4,kitchen
