overthrow,свержение,The **overthrow** of the king surprised many international observers.,4,politics
boycott,бойкот,Activists organized a **boycott** of the state-owned airline.,4,politics
propaganda,пропаганда,State **propaganda** praised the leader every single day.,4,politics
embezzlement,растрата,He was charged with **embezzlement** of public funds.,5,politics
cronyism,кумовство,Accusations of **cronyism** tainted the construction contracts.,5,politics
corruption,коррупция,Widespread **corruption** undermined public trust in officials.,3,politics
taxpayer,налогоплательщик,Every **taxpayer** deserves transparent use of public money.,4,politics
patriot,патриот,A true **patriot** puts the country before personal gain.,3,politics
naturalization,натурализация,She completed the **naturalization** process after five years.,5,politics
conscription,воинская повинность,Wartime **conscription** drafted thousands of young men.,5,politics
absentee,отсутствующий,She mailed her **absentee** ballot from abroad.,5,politics
precinct,избирательный участок,Each **precinct** reported results by midnight.,5,politics
nominee,кандидат в,The party **nominee** accepted with a rousing speech.,4,politics
nominate,выдвигать,Delegates will **nominate** their candidate next week.,3,politics
candidacy,кандидатура,She announced her **candidacy** at a rally in her hometown.,4,politics
manifesto,манифест,The party released its **manifesto** before the campaign began.,4,politics
canvass,агитировать,Volunteers will **canvass** neighborhoods before the election.,5,politics
filibustered,заблокировал речью,Senators **filibustered** the controversial voting reform bill.,5,politics
ratification,ратификация,The treaty awaits **ratification** by both national parliaments.,5,politics
legislate,издавать законы,Parliament can **legislate** new rules for online commerce.,4,politics
abolish,отменять,Reformers worked to **abolish** the outdated tax code.,3,politics
uphold,поддерживать,The supreme court voted to **uphold** the lower ruling.,4,politics
overrule,отклонять,The chair moved to **overrule** the objection quickly.,4,politics
override,преодолевать,Congress may **override** the presidential veto with enough votes.,5,politics
statesman,государственный деятель,A respected **statesman** led the peace negotiations calmly.,4,politics
statesmanship,государственная мудрость,His quiet **statesmanship** prevented a major diplomatic crisis.,5,politics
magistrate,мировой судья,The local **magistrate** heard several minor cases today.,4,politics
ombudsman,омбудсмен,The **ombudsman** investigated complaints against the housing authority.,5,politics
incumbency,пребывание в должности,Long **incumbency** gave him strong name recognition locally.,5,politics
reelection,переизбрание,The mayor began her **reelection** campaign early this year.,4,politics
liberalism,либерализм,Classical **liberalism** prizes individual liberty above all else.,5,politics
polarization,поляризация,Media fueled growing **polarization** across the country.,5,politics
polarized,поляризованный,The country became deeply **polarized** during the campaign.,4,politics
demonstrator,демонстрант,A peaceful **demonstrator** handed flowers to the police.,3,politics
demonstration,демонстрация,Thousands joined the **demonstration** for voting rights.,3,politics
protester,протестующий,One **protester** held a sign about climate policy.,3,politics
grassroots,низовое,A **grassroots** movement elected several new city council members.,4,politics
lobbying,лоббирование,Corporate **lobbying** influenced the final version of the bill.,4,politics
electorate,электорат,The rural **electorate** strongly favored the incumbent candidate.,5,politics
anarchy,анархия,The country fell into **anarchy** after the government collapsed.,4,politics
fascism,фашизм,Historians still study the rise of **fascism** in Europe.,5,politics
imperialism,империализм,Economic **imperialism** shaped relations between powerful and poor nations.,5,politics
colonialism,колониализм,Centuries of **colonialism** left lasting scars on the region.,5,politics
