performer,исполнитель,A local **performer** sang by the fireplace.,3
caretaker,смотритель,The **caretaker** waters plants every early morning.,3
maintenance,техобслуживание,The **maintenance** crew fixed our leaking tap.,3
groundskeeper,садовник,The **groundskeeper** trims the hedges every morning.,4
breakfast,завтрак,**breakfast** is served between seven and ten.,1
brunch,поздний завтрак,Sunday **brunch** runs until two in the afternoon.,2
continental,континентальный,We enjoyed a simple **continental** breakfast downstairs.,3
teapot,чайник,A tiny **teapot** sat on our bedside tray.,2
mug,кружка,I sipped cocoa from a heavy **mug**.,2
porcelain,фарфор,They serve tea in delicate white **porcelain**.,3
china,фарфор,Dinner came on fine old floral **china**.,3
dining,ресторан,The **dining** room opens at six sharp.,2
pillowcase,наволочка,She swapped the wrinkled **pillowcase** for a clean one.,3
bedsheet,простыня,Housekeeping changed the **bedsheet** after our nap.,3
headboard,изголовье,The carved wooden **headboard** caught my eye.,3
footboard,изножье,A soft blanket draped over the **footboard**.,4
bathrobe,халат,A fluffy white **bathrobe** hung behind the door.,2
washcloth,мочалка,Each guest gets a folded **washcloth** too.,3
nightgown,ночная сорочка,She packed a silk **nightgown** for evenings.,3
rooftop,крыша,The **rooftop** bar serves cocktails until midnight.,2
fountain,фонтан,A stone **fountain** splashes in the inner garden.,2
pool,бассейн,The outdoor **pool** closes at ten sharp.,1
pillar,колонна,A tall marble **pillar** stood by the entrance.,3
column,колонна,Each **column** was carved with tiny flowers.,3
arch,арка,A grand **arch** welcomed arriving guests warmly.,3
archway,проход под аркой,We walked through the stone **archway** together.,3
arcade,пассаж,Shops line the covered **arcade** beside the lobby.,4
courtyard,внутренний двор,The hidden **courtyard** had olive trees and benches.,3
dome,купол,Sunlight poured through the glass **dome** above.,3
turret,башенка,The castle hotel has one round **turret**.,4
tower,башня,Our room sat high in the west **tower**.,2
plaza,площадь,The inn faces the lively central **plaza**.,3
whirlpool,гидромассажная ванна,The suite includes a private **whirlpool** on the balcony.,4
bathhouse,баня,Guests enjoy a traditional **bathhouse** on site.,4
stairwell,лестничный пролёт,I took the back **stairwell** to my floor.,3
hospitality,гостеприимство,Their warm **hospitality** made us feel at home.,2
hospitable,гостеприимный,The owners were kind and incredibly **hospitable**.,3
friendly,дружелюбный,All staff members seemed cheerful and **friendly**.,1
inviting,уютный,The lobby looked warm and **inviting** at dusk.,2
welcoming,гостеприимный,The front desk felt bright and **welcoming**.,2
scenic,живописный,We chose a **scenic** lodge beside the lake.,2
panoramic,панорамный,Our suite offers a **panoramic** mountain view.,3
secluded,уединённый,We love their **secluded** bungalows by the river.,3
nestled,расположенный,The inn is **nestled** between two green hills.,3
picturesque,живописный,The village looked **picturesque** at dawn and dusk.,3
breathtaking,захватывающий дух,The **breathtaking** ocean view greeted us immediately.,3
vista,панорама,The balcony opened to a stunning **vista** below.,4
horizon,горизонт,From our room the **horizon** glowed orange.,2
outlook,вид,The **outlook** from room four is incredible.,3
gazebo,беседка,A white **gazebo** stands near the hotel garden.,4
pergola,пергола,Vines cover the wooden **pergola** behind us.,4
ensuite,с собственной ванной,We prefer rooms with an **ensuite** bathroom.,3
