mitochondria,митохондрии,The **mitochondria** produce energy inside every cell.,5
specimen,образец,She placed a plant **specimen** on the glass slide.,4
biome,биом,A desert is a very dry **biome**.,4
biodiversity,биоразнообразие,This jungle has amazing **biodiversity**.,5
phylum,тип,Each animal **phylum** shares certain basic features.,5
genus,род,**genus** is a group of closely related species.,5
adaptation,адаптация,Long fur is a useful **adaptation** for cold climates.,4
mutation,мутация,A random **mutation** changed the color of the fly.,4
pipette,пипетка,A glass **pipette** sits on the lab bench.,4
burette,бюретка,A tall glass **burette** drips slowly into the beaker.,5
centrifuge,центрифуга,The **centrifuge** spins tubes at very high speed.,4
reagent,реагент,The chemist added a new **reagent** to the tube.,4
indicator,индикатор,The color **indicator** showed the acid was strong.,4
litmus,лакмус,Blue **litmus** turns red in an acidic solution.,5
titration,титрование,She performed a careful **titration** in the lab.,5
saturation,насыщение,Full **saturation** means no more salt will dissolve.,4
precipitate,осадок,A white **precipitate** formed at the bottom.,5
distillation,дистилляция,**distillation** produces very pure water.,5
chromatography,хроматография,**chromatography** separates different colors in ink.,5
oxidation,окисление,The **oxidation** of iron causes rusty spots.,5
combustion,сгорание,**combustion** needs fuel and oxygen to happen.,5
polymer,полимер,Plastic is a very common artificial **polymer**.,5
catalyst,катализатор,A **catalyst** speeds up a chemical reaction.,4
ion,ион,A salt crystal breaks into a positive **ion**.,5
carbon,углерод,**carbon** forms the base of all living things.,3
hydrogen,водород,**hydrogen** is the lightest known element.,4
nitrogen,азот,Plants need **nitrogen** to grow healthy leaves.,4
plasma,плазма,Hot **plasma** fills the core of every star.,4
isotope,изотоп,This radioactive **isotope** decays very slowly.,5
radiation,радиация,Harmful **radiation** comes from some heavy metals.,4
radioactive,радиоактивный,A **radioactive** isotope glows inside the sealed container.,5
fusion,синтез,Stars produce energy through nuclear **fusion**.,5
fission,деление,Uranium can split through nuclear **fission**.,5
velocity,скорость,High **velocity** can be dangerous for drivers.,4
acceleration,ускорение,The rocket showed amazing **acceleration** during launch.,4
momentum,импульс,A heavy truck has huge **momentum** on the road.,4
friction,трение,**friction** between the wheels and road slows the car.,3
pressure,давление,The deep ocean has very high **pressure**.,3
lever,рычаг,A long **lever** helps lift the heavy rock.,3
pulley,блок,She used a **pulley** to raise the bucket.,3
wedge,клин,A simple **wedge** can split thick wood easily.,3
inertia,инерция,**inertia** keeps objects moving in a straight line.,5
density,плотность,Lead has a very high **density**.,3
buoyancy,плавучесть,**buoyancy** keeps heavy ships afloat on water.,5
pendulum,маятник,The clock **pendulum** swings back and forth.,4
vibration,вибрация,A strong **vibration** shook the small table.,3
amplitude,амплитуда,A large **amplitude** means a very loud sound.,5
prism,призма,A glass **prism** splits sunlight into many colors.,4
electromagnetic,электромагнитный,An **electromagnetic** signal travels at light speed.,5
equilibrium,равновесие,Stable **equilibrium** means the forces balance each other.,5
thermodynamics,термодинамика,**thermodynamics** studies heat and energy flow.,5
trajectory,траектория,A curved **trajectory** carried the rocket into space.,5
sublimation,сублимация,**sublimation** turns dry ice directly into gas.,5
meteorite,метеорит,A small **meteorite** landed in the desert.,4
nebula,туманность,The huge colorful **nebula** shines through the telescope.,5
astronomy,астрономия,**astronomy** studies stars and distant galaxies.,3
geology,геология,**geology** explains how rocks and mountains form.,3
ecology,экология,**ecology** studies how living things share the earth.,3
magnetism,магнетизм,**magnetism** pulls iron objects toward the bar.,4
conductor,проводник,Copper wire is an excellent **conductor** of electricity.,4
insulator,изолятор,Rubber is a good electrical **insulator**.,4
seismograph,сейсмограф,A **seismograph** measures the strength of earthquakes.,5
