mantra,мантра,Her calming **mantra** is "breathe and let go".,4
optimism,оптимизм,Her **optimism** helped her beat the illness.,3
sobriety,трезвость,He celebrated one year of **sobriety** yesterday.,4
cigarette,сигарета,He smoked his last **cigarette** yesterday morning.,2
vape,вейпить,Teens should never **vape** flavored tobacco products.,3
lifting,поднятие,Heavy **lifting** builds strong back muscles fast.,3
tone,тонус,Regular pilates helps **tone** your belly muscles.,2
reps,повторения,Finish three sets of ten **reps** each exercise.,3
interval,интервал,Try short **interval** training for faster results.,3
crunch,скручивание,One more **crunch** and your abs are done.,3
