tuberculosis,туберкулёз,**Tuberculosis** still affects millions of people worldwide.,3,doctor
hepatitis,гепатит,He tested positive for **hepatitis** during his checkup.,3,doctor
cirrhosis,цирроз,Heavy drinking caused his advanced liver **cirrhosis**.,4,doctor
osteoporosis,остеопороз,**Osteoporosis** makes bones fragile and easily broken.,4,doctor
dementia,деменция,Her grandmother struggles with early stage **dementia**.,3,doctor
melanoma,меланома,Early detection of **melanoma** saves countless lives.,4,doctor
sepsis,сепсис,The wound infection progressed to severe **sepsis**.,4,doctor
analgesic,обезболивающее,The dentist gave him a strong **analgesic** afterward.,4,doctor
antiviral,противовирусное,The **antiviral** medication shortened her flu symptoms.,3,doctor
antifungal,противогрибковое,An **antifungal** cream cleared up her skin rash.,4,doctor
antihistamine,антигистамин,She takes an **antihistamine** for her seasonal allergies.,3,doctor
decongestant,противозастойное,A nasal **decongestant** helped clear his blocked nose.,3,doctor
diuretic,диуретик,The **diuretic** reduced his swelling and blood pressure.,4,doctor
insulin,инсулин,He injects **insulin** every morning before breakfast.,3,doctor
placebo,плацебо,The **placebo** group showed surprising improvement anyway.,3,doctor
jaundice,желтуха,The baby developed mild **jaundice** right after birth.,4,doctor
lesion,повреждение,The **lesion** on his arm needed a biopsy.,4,doctor
spasm,спазм,A sudden muscle **spasm** made him drop the glass.,3,doctor
tremor,тремор,His hand **tremor** worsened over the last year.,3,doctor
paralysis,паралич,The stroke caused temporary **paralysis** on her left side.,4,doctor
vertigo,головокружение,Severe **vertigo** left him unable to stand upright.,4,doctor
diarrhea,диарея,The child had **diarrhea** for three straight days.,2,doctor
constipation,запор,Fiber really helps prevent **constipation** in older adults.,3,doctor
tachycardia,тахикардия,**Tachycardia** means the heart beats too quickly.,4,doctor
ventilator,аппарат ивл,The patient needed a **ventilator** to breathe properly.,3,doctor
cpr,сердечно-лёгочная реанимация,The bystander performed **cpr** until the ambulance arrived.,3,doctor
defibrillator,дефибриллятор,The **defibrillator** restored his normal heart rhythm instantly.,4,doctor
transfusion,переливание крови,He received a blood **transfusion** after the accident.,3,doctor
donor,донор,The organ **donor** saved three different lives.,3,doctor
chronic,хронический,She has suffered from **chronic** back pain for years.,3,doctor
acute,острый,The **acute** appendicitis required immediate surgical intervention.,3,doctor
benign,доброкачественный,Thankfully the tumor turned out to be **benign**.,3,doctor
malignant,злокачественный,The cells were identified as **malignant** under microscope.,4,doctor
remission,ремиссия,Her cancer has been in full **remission** for years.,4,doctor
quarantine,карантин,Infected patients remained in **quarantine** for two weeks.,3,doctor
contagious,заразный,The measles virus is highly **contagious** among children.,3,doctor
antibody,антитело,The blood test measured his **antibody** levels precisely.,3,doctor
chiropractor,хиропрактик,The **chiropractor** adjusted his lower back gently.,3,doctor
